snapshot_id,scene_variant,geometry_seed,measurement_seed,repeat_index,condition,source_point_count,target_point_count,source_raw_checksum,target_raw_checksum,reference_pose_raw_checksum,parent_index_raw_checksum,snapshot_checksum,parent_index_unique_count,parent_index_out_of_range_count,parent_index_duplicate_count,lineage_violation_count,source_inverse_transform_pass,source_all_finite,target_all_finite,reference_pose_all_finite,reference_rotation_determinant,reference_rotation_orthogonality_defect_fro,reference_rotation_quality_pass,reconstruction_error_median_m,reconstruction_error_q95_m,reconstruction_error_max_m,predicted_quantization_median_m,predicted_quantization_q95_m,predicted_quantization_max_m,closure_residual_max_m,float64_guard_max_m,max_normalized_closure_ratio,closure_residual_violation_count,actual_error_bound_violation_count,quantization_closure_pass,raw_checksum_pass,file_checksum_pass,metadata_checksum_pass,snapshot_checksum_pass,metadata_statistics_match
phase-a-v1/REPEATED_STRUCTURE/1/1/2,REPEATED_STRUCTURE,1957656152,1664898153,2,IDEAL_MATCHED,45795,60921,a54909a0848159ed92a9573033209fc662d8ed0201ddaf7a7579087195ec94ae,308000c35cc196277c35807d63f992c1a24cc5a0accb500578ab1f29f59c34a2,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,66fec7f1154b7876a34b67b5865a210da8777b7b6e75a170f51341e14303e421,5377915c35d369c7bfad000b51300752bc46fb55affd15e4a3115fd557d14052,45795,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,1.1457522224861629e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/REPEATED_STRUCTURE/1/1/3,REPEATED_STRUCTURE,1957656152,1664898153,3,IDEAL_MATCHED,45700,60921,dd25259592f0b05133579080e25a048a17b10d6477952f6d635031f57fd94ee1,308000c35cc196277c35807d63f992c1a24cc5a0accb500578ab1f29f59c34a2,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,d3582c95088665865199dfef510e2d189362a265f7a80409f7ab4fa573651058,5f8e1c79cc6627f6f65f30aceb0f9bdb28c8c9165948b5b3aa0f094acb7a4b13,45700,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,1.1447253131082866e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/REPEATED_STRUCTURE/1/1/4,REPEATED_STRUCTURE,1957656152,1664898153,4,IDEAL_MATCHED,45822,60921,3097ef0529e3370a831fad07d8ca2191ebd8815cab5fc2cea1108af5eb309c2c,308000c35cc196277c35807d63f992c1a24cc5a0accb500578ab1f29f59c34a2,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,ab11f4276cd1cecf0ed4742010195be4fd3bb8c12a326236e801a211e828e4be,157870a26f78f603e3832219e58c039453a089436d72a672169a1d215d1257d0,45822,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,1.1457522224861629e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/REPEATED_STRUCTURE/2/0/0,REPEATED_STRUCTURE,1334931069,217775206,0,IDEAL_MATCHED,46214,61624,e306c413eaa26ee2253769061c742a733245a8de1f21ecb8356591b42eaeca74,a8be6568a9ee25027a269970fe27047b3a5d4b0d1085d74fcdb184a07da88b37,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,447c9152a735758b9b0c42335360aea2bf3433601c70c4f64a5659a34f004685,fbf7f630bca54b5b10bdd878d2dc974574f61e8f98ae6c0d26e6a46b99f6b78a,46214,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,1.1462943901245658e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/REPEATED_STRUCTURE/2/0/1,REPEATED_STRUCTURE,1334931069,217775206,1,IDEAL_MATCHED,46264,61624,4bc201fba5e84d53ddc50b6357dbd6be45b77ae30d6896b8281c3959164f1bb5,a8be6568a9ee25027a269970fe27047b3a5d4b0d1085d74fcdb184a07da88b37,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,37d8b16199f89594cf0d909b5cc39fad0abf5406ec072b22336634760d0e08bb,8b27eec03a63d17ff237a806170d9b01d936eabaa27916ff5a9816d901e60bcf,46264,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,1.1463411977034756e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/REPEATED_STRUCTURE/2/0/2,REPEATED_STRUCTURE,1334931069,217775206,2,IDEAL_MATCHED,46264,61624,7e8d04cd471a0ee826de9beb162dcf53e9f1e4155f2774e79b57222b6f05e5b9,a8be6568a9ee25027a269970fe27047b3a5d4b0d1085d74fcdb184a07da88b37,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,fd05f34718a8ecbdf6fed70c89c5e0d534cb9338738152d1514016240f9925c5,f0b1659d608f9da9ce95833a7292a069a14e98d6e988337b7a628fb287adbea2,46264,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,1.1463411977034756e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/REPEATED_STRUCTURE/2/0/3,REPEATED_STRUCTURE,1334931069,217775206,3,IDEAL_MATCHED,46280,61624,748167d390afca20bd22b4eab4c6d2aeac73c9d83f571266457584779e1d8003,a8be6568a9ee25027a269970fe27047b3a5d4b0d1085d74fcdb184a07da88b37,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,adab205d8f3e11efea8d61f29f24627ebac621baee262697b3342de7d3e8bf35,18298cccf4961d9769728884c755dc287a8bab3caf8c2dc5915e3025637b7609,46280,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,1.1463411977034756e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/REPEATED_STRUCTURE/2/0/4,REPEATED_STRUCTURE,1334931069,217775206,4,IDEAL_MATCHED,46285,61624,2a99ca1cfb49f5d9e60ece9560ad6c86e191572831652270fa0af297d4e9aa75,a8be6568a9ee25027a269970fe27047b3a5d4b0d1085d74fcdb184a07da88b37,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,5c636ddfab07411a298ed3ba972c96c051d3c5b59008397eb56280d40b11b185,d43e839c3e695f51af38f256face8f19cc154f0be8b1058255856e8742c4daf8,46285,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,1.1461684630650561e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/REPEATED_STRUCTURE/2/1/0,REPEATED_STRUCTURE,1334931069,1664898153,0,IDEAL_MATCHED,46384,61624,18a880a329d1bde4258e2916798724dfcf45c54d3a6092488b04a7d6a8f4f190,a8be6568a9ee25027a269970fe27047b3a5d4b0d1085d74fcdb184a07da88b37,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,d2b1469e7c1d3638a2b89b37951a41cf6ed15f62eae21b7f4eb2d0967a881eac,e2006adbd51ac3a5bbcde3c31246f8e7b0c8def4a282423de618700d166ec30b,46384,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,1.1463411977034756e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/REPEATED_STRUCTURE/2/1/1,REPEATED_STRUCTURE,1334931069,1664898153,1,IDEAL_MATCHED,46412,61624,f1fc21cd26625bc805d66ce5cd32567f3c2dbf95d2935a31fb17a64e53ed30cd,a8be6568a9ee25027a269970fe27047b3a5d4b0d1085d74fcdb184a07da88b37,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,84a37c6eb1bf9565a9f8ac88d0051a7496fd2de25bb8befcbc67968417155ccd,de9f80b63a7fdbe2608e0a4b786dc1fa56a32c84d6c9d562e43b490058b65099,46412,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,1.1462943901245658e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/REPEATED_STRUCTURE/2/1/2,REPEATED_STRUCTURE,1334931069,1664898153,2,IDEAL_MATCHED,46071,61624,c713be992c9b60817341b19d4285999188adce3c4138e63a89a861a1da26544d,a8be6568a9ee25027a269970fe27047b3a5d4b0d1085d74fcdb184a07da88b37,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,d2406ea9451dde349b7e9e75e04628e7cf0e6dd981c94638b796d7a5a2df108e,aa4b08bc39b82216b048d6d495a20e81e4689a17834a98e44837c8c1b17de763,46071,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,1.1463411977034756e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/REPEATED_STRUCTURE/2/1/3,REPEATED_STRUCTURE,1334931069,1664898153,3,IDEAL_MATCHED,46052,61624,267186db460b7d3275f27732cc103cd4a545ada763ddae22b15b547ca916262f,a8be6568a9ee25027a269970fe27047b3a5d4b0d1085d74fcdb184a07da88b37,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,217d1040e8cd00681380fddbb522f01fd459fff39b5f62aad7dbd92127d16aa0,48e7f89e45309081b0ca10b3a8e14eef9fce493bb4fae270e2f85485f25d7fe4,46052,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,1.1463411977034756e-12,0.0,0,0,True,True,True,True,True,True
phase-a-v1/REPEATED_STRUCTURE/2/1/4,REPEATED_STRUCTURE,1334931069,1664898153,4,IDEAL_MATCHED,46266,61624,e65a80829160be94ae51d01f30b6b41c2d332a97516df5457ba328d7d05fa972,a8be6568a9ee25027a269970fe27047b3a5d4b0d1085d74fcdb184a07da88b37,9447b2a95fd5049eed816b2eef98114c80e211b3e46e4378e87faf97bbf936fb,b095cd3e4297724e032c23195ba85b9a7d0a658a21b95638726db4100ae41451,8074462400957b228d41b373cd76368a432a3a4e50e53b9ed284c486fc6ba9e2,46266,0,0,0,True,True,True,True,1.0,0.0,True,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,2.9802322387695312e-08,5.960464477539063e-08,0.0,1.1463411977034756e-12,0.0,0,0,True,True,True,True,True,True
